C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_30_914.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_30_914.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_30_914.jpg,0,0,0,1.546965E-05
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_31_057.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_31_057.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_31_057.jpg,0,0,0,6.567062E-06
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_31_176.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_31_176.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_31_176.jpg,0,0,0,1.373969E-05
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_31_246.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_31_246.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_31_246.jpg,0,0,0,8.247312E-06
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_31_359.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_31_359.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_31_359.jpg,0,0,0,1.964192E-06
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_31_490.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_31_490.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_31_490.jpg,0,0,0,1.112304E-05
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_31_610.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_31_610.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_31_610.jpg,0,0,0,7.957316E-06
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_31_737.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_31_737.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_31_737.jpg,0,0,0,2.109257E-05
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_31_862.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_31_862.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_31_862.jpg,0,0,0,4.948274E-06
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_31_990.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_31_990.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_31_990.jpg,0,0,0,9.048401E-06
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_32_117.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_32_117.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_32_117.jpg,0,0,0,6.819908E-06
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_32_246.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_32_246.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_32_246.jpg,0,0.2006865,0,0.2180609
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_32_318.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_32_318.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_32_318.jpg,0,0.4031658,0,0.4645297
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_32_443.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_32_443.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_32_443.jpg,0,0.761622,0,1.4157
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_32_570.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_32_570.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_32_570.jpg,0,1,0,2.828674
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_32_685.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_32_685.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_32_685.jpg,0,1,0,4.472672
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_32_813.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_32_813.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_32_813.jpg,0,1,0,5.864628
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_32_941.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_32_941.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_32_941.jpg,0,1,0,7.240507
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_33_067.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_33_067.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_33_067.jpg,0,1,0,8.825481
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_33_195.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_33_195.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_33_195.jpg,0,0.6154516,0,9.782401
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_33_324.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_33_324.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_33_324.jpg,-0.15,0.2324182,0,10.16591
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_33_449.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_33_449.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_33_449.jpg,0,0,0,10.04076
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_33_589.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_33_589.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_33_589.jpg,0,0,0,9.897836
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_33_701.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_33_701.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_33_701.jpg,-0.25,0,0,9.781845
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_33_828.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_33_828.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_33_828.jpg,0,0,0,9.5797
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_33_957.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_33_957.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_33_957.jpg,0,0,0,9.460105
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_34_083.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_34_083.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_34_083.jpg,0,0,0,9.344358
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_34_211.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_34_211.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_34_211.jpg,-0.35,0,0,9.176304
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_34_339.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_34_339.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_34_339.jpg,-0.6500001,0,0,8.976605
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_34_409.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_34_409.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_34_409.jpg,-0.8500001,0,0,8.818874
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_34_531.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_34_531.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_34_531.jpg,-1,0,0,8.579881
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_34_664.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_34_664.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_34_664.jpg,-1,0,0,8.407533
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_34_788.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_34_788.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_34_788.jpg,0,0,0,8.138876
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_34_918.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_34_918.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_34_918.jpg,0,0,0,7.97497
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_35_041.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_35_041.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_35_041.jpg,0,0,0,7.877903
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_35_166.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_35_166.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_35_166.jpg,0,0,0,7.76743
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_35_288.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_35_288.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_35_288.jpg,0,0,0,7.673996
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_35_410.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_35_410.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_35_410.jpg,0,0.3672396,0,7.960645
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_35_540.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_35_540.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_35_540.jpg,0,0.755265,0,8.792982
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_35_656.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_35_656.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_35_656.jpg,0,1,0,10.05652
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_35_727.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_35_727.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_35_727.jpg,0,0.7917187,0,10.7601
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_35_836.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_35_836.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_35_836.jpg,-0.15,0.4564633,0,11.36331
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_35_956.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_35_956.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_35_956.jpg,-0.45,0.09605499,0,11.20367
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_36_080.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_36_080.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_36_080.jpg,-0.7500002,0,0,11.15031
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_36_201.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_36_201.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_36_201.jpg,-1,0,0,10.82776
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_36_333.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_36_333.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_36_333.jpg,-1,0,0,10.57985
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_36_460.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_36_460.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_36_460.jpg,0,0,0,10.22371
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_36_528.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_36_528.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_36_528.jpg,0,0,0,10.12331
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_36_639.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_36_639.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_36_639.jpg,0,0,0,10.01984
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_36_775.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_36_775.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_36_775.jpg,0,0,0,9.879201
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_36_891.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_36_891.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_36_891.jpg,0,0.3487239,0,10.10873
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_37_013.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_37_013.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_37_013.jpg,0,0.7138476,0,10.86306
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_37_141.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_37_141.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_37_141.jpg,0,1,0,11.84696
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_37_277.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_37_277.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_37_277.jpg,0,1,0,13.61346
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_37_401.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_37_401.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_37_401.jpg,0,1,0,14.91486
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_37_510.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_37_510.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_37_510.jpg,0,1,0,16.17731
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_37_642.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_37_642.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_37_642.jpg,0,1,0,17.42596
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_37_757.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_37_757.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_37_757.jpg,0,1,0,18.6579
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_37_877.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_37_877.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_37_877.jpg,0,1,0,19.88123
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_37_999.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_37_999.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_37_999.jpg,0,1,0,21.09301
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_38_117.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_38_117.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_38_117.jpg,0,1,0,22.2888
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_38_241.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_38_241.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_38_241.jpg,0,0.8171437,0,23.3737
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_38_361.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_38_361.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_38_361.jpg,-0.15,0.4585096,0,23.92739
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_38_481.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_38_481.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_38_481.jpg,-0.45,0.0943114,0,23.85185
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_38_602.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_38_602.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_38_602.jpg,0,0,0,23.56369
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_38_679.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_38_679.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_38_679.jpg,0,0,0,23.37604
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_38_786.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_38_786.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_38_786.jpg,0,0,0,23.097
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_38_910.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_38_910.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_38_910.jpg,0,0,0,22.81987
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_39_033.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_39_033.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_39_033.jpg,0,0.1881684,0,22.64315
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_39_155.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_39_155.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_39_155.jpg,0,0.5553642,0,23.00665
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_39_286.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_39_286.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_39_286.jpg,0,0.9449253,0,24.09657
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_39_406.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_39_406.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_39_406.jpg,0,0.8173192,0,25.14591
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_39_535.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_39_535.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_39_535.jpg,-0.3,0.4320481,0,25.6128
C:\Users\ossama\Documents\GitHub\Track\Data\IMG\center_2019_12_06_15_23_39_662.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\left_2019_12_06_15_23_39_662.jpg,C:\Users\ossama\Documents\GitHub\Track\Data\IMG\right_2019_12_06_15_23_39_662.jpg,-0.6000001,0.05196248,0,25.35895
